feature1,feature2,label
-0.2829245265283317,0.3881137038849219,1
0.4852175444044351,-0.7110182172793561,0
0.2735833481377683,-0.36076835680918623,1
-1.0384335931723248,0.03127367362259399,0
0.667070018250335,0.07972817049927226,1
0.689486640048349,0.2843399292681266,0
0.11682692344700123,-1.0519063833586915,0
-0.3769153433154769,1.0818416368222277,0
-0.8712240438036355,0.4847369691047199,0
0.5191072672225225,0.10987912122261831,1
-0.5523812329219282,0.4719411101356705,1
-0.17511193583888585,-0.6212371439216922,1
-0.9397715779967183,0.7543889391033215,0
